lon,lat,landuse_type,osm_id
121.43014894009974,31.180461469161134,grass,way_990
121.43065998399317,31.179659086061598,grass,way_991
121.43008929603437,31.18172509848867,forest,way_992
121.44463588858048,31.223041887719244,park,way_993
121.46640111313326,31.220544663800105,park,way_994
121.45996776756753,31.22406764575272,residential,way_995
121.3845877939022,31.19796123294399,construction,way_996
121.42912471242094,31.215796786465226,garden,way_997
121.44265293435254,31.212123649375066,park,way_998
121.46757967869382,31.159281068302434,park,way_999
121.46144847029653,31.15267239497653,park,way_1000
121.4479980053618,31.214296361333712,residential,way_1001
121.41582628212413,31.211743467800492,garden,way_1002
121.41318683552797,31.216800781620297,construction,way_1003
121.44422756318595,31.178562351690488,wood,way_1004
121.44885475739802,31.17560887580655,commercial,way_1005
121.43247048988863,31.202394246990657,pitch,way_1006
121.43245609205596,31.20240765265707,pitch,way_1007
121.40646798698502,31.15614067428738,residential,way_1008
121.38705435293727,31.21972499220241,park,way_1009
121.38649075275288,31.217856963388485,residential,way_1010
121.38965400790876,31.217347203920852,residential,way_1011
121.44869783135164,31.122663244674364,pitch,way_1012
121.44831342361466,31.12249918660636,pitch,way_1013
121.45616628789213,31.230259788468757,retail,way_1014
121.45379889599103,31.229409965898512,residential,way_1015
121.4681066673036,31.22490902418974,residential,way_1016
121.44224029310732,31.22154482002173,residential,way_1017
121.45046891691605,31.211178635774147,residential,way_1018
121.44667578065037,31.214458348507257,residential,way_1019
121.45617814863054,31.21826532895707,residential,way_1020
121.45631143756677,31.229104775618556,construction,way_1021
121.43132666947719,31.19925536853887,residential,way_1022
121.43208335049344,31.19787737161082,residential,way_1023
121.43276213247387,31.20118023487305,residential,way_1024
121.42202832643152,31.20154767164779,residential,way_1025
121.42083736481074,31.197446257487094,residential,way_1026
121.4471929,31.210761799999997,park,way_1027
121.44332127800577,31.210809426142887,park,way_1028
121.41316915625794,31.225924923742276,garden,way_1029
121.41273415891523,31.22724114678907,grass,way_1030
121.41878334298958,31.227961314368383,brownfield,way_1031
121.4133061,31.227448700000004,garden,way_1032
121.3930761947265,31.200901352878557,construction,way_1033
121.37198994130455,31.190546357943504,construction,way_1034
121.43465120889562,31.162360723008177,railway,way_1035
121.46689426666666,31.2264314,scrub,way_1036
121.41840831421462,31.203524582528868,park,way_1037
121.37306967337443,31.20303831727782,wood,way_1038
121.42405055524438,31.230141239823933,commercial,way_1039
121.43565914852981,31.226984996774192,residential,way_1040
121.43647678079687,31.22767957186371,residential,way_1041
121.45218379327345,31.229259194473826,residential,way_1042
121.45191070104222,31.225321744209438,grass,way_1043
121.45686966931312,31.22106568590739,grass,way_1044
121.44155435746806,31.218529661397216,park,way_1045
121.44201520827797,31.21015416648822,residential,way_1046
121.41813404129249,31.221135872998456,garden,way_1047
121.43214781657117,31.224031460561847,residential,way_1048
121.43347876646624,31.222646320519367,residential,way_1049
121.42195898278038,31.221828099670116,residential,way_1050
121.42489797367978,31.221558245154508,residential,way_1051
121.42263138234884,31.221023515966294,garden,way_1052
121.45784263890832,31.209003358582528,residential,way_1053
121.44663409740522,31.219912688093395,residential,way_1054
121.43743448711685,31.22405287686415,residential,way_1055
121.43654692468735,31.224261574341813,residential,way_1056
121.43975632641882,31.212668812174165,residential,way_1057
121.45079696845261,31.214381887157263,garden,way_1058
121.43060217664497,31.20654214852151,residential,way_1059
121.45042645691734,31.227871684263555,residential,way_1060
121.4460961463011,31.219501172383765,residential,way_1061
121.44681969686674,31.21939005070569,residential,way_1062
121.423615,31.22039315,grass,way_1063
121.38809347334026,31.230220839101907,residential,way_1064
121.3906474227149,31.228959563641343,commercial,way_1065
121.38945604711077,31.224154527035367,park,way_1066
121.38943139999999,31.226256600000003,park,way_1067
121.38866497908525,31.229397717407256,park,way_1068
121.38938287795283,31.228491377767593,park,way_1069
121.38670517552916,31.228522219453087,residential,way_1070
121.46342557032294,31.222078512874887,residential,way_1071
121.43600333030068,31.219123535879152,grass,way_1072
121.44469149466845,31.219332836844135,residential,way_1073
121.4487355825802,31.22381397603107,residential,way_1074
121.44530033400143,31.20790164759574,residential,way_1075
121.44839431928834,31.208934706191055,residential,way_1076
121.45989170349038,31.226619387419277,residential,way_1077
121.45910251124543,31.22655525994121,residential,way_1078
121.46055886124105,31.226515197015807,residential,way_1079
121.44412239122464,31.21986046324001,residential,way_1080
121.4441521054003,31.221129950015428,residential,way_1081
121.44332688744429,31.220401311620396,residential,way_1082
121.44489235615595,31.22141215029582,residential,way_1083
121.44732001568923,31.2239973870543,residential,way_1084
121.44947959091353,31.224193744240008,residential,way_1085
121.44518690650237,31.229752787125634,residential,way_1086
121.44553036426186,31.22912054972057,residential,way_1087
121.43764163742576,31.209547651790327,residential,way_1088
121.4392753703922,31.21038544907426,residential,way_1089
121.43526271376962,31.207941643873827,residential,way_1090
121.44568911856663,31.205842768394582,residential,way_1091
121.44717183527598,31.205625758879172,residential,way_1092
121.4470404949046,31.206339641634735,residential,way_1093
121.45662594984346,31.216193795248753,residential,way_1094
121.46443313099155,31.21607618121576,residential,way_1095
121.46250952253152,31.21648277774246,residential,way_1096
121.46706320472592,31.216515619036187,residential,way_1097
121.46158705,31.210979549999998,residential,way_1098
121.46074120803836,31.21252083352683,residential,way_1099
121.44417278223125,31.214589625553938,residential,way_1100
121.44651560790264,31.21835555525922,residential,way_1101
121.42514138129788,31.210892699157313,residential,way_1102
121.41770569567971,31.21202612468434,residential,way_1103
121.39748474455398,31.20002110275968,residential,way_1104
121.41631783043414,31.21413282434358,residential,way_1105
121.4296059423701,31.223116417606438,residential,way_1106
121.4315773046008,31.221368889699942,residential,way_1107
121.42762049026105,31.21908800592444,residential,way_1108
121.41997876521725,31.221723680770655,residential,way_1109
121.42540858107263,31.222190945000637,residential,way_1110
121.42364348838724,31.22500888958041,residential,way_1111
121.43225912893618,31.213939816885993,residential,way_1112
121.43309046943102,31.2143894349556,grass,way_1113
121.43064512701785,31.21355495594758,residential,way_1114
121.41637712205454,31.20587781000737,residential,way_1115
121.43092785016168,31.20836033352734,residential,way_1116
121.41796407437941,31.223200279220116,residential,way_1117
121.4236289846268,31.220984506996892,residential,way_1118
121.43009603685377,31.20747423983601,residential,way_1119
121.46321774646322,31.22105990252066,residential,way_1120
121.46367157748018,31.221366616339747,residential,way_1121
121.47174895557407,31.21765701774659,residential,way_1122
121.41483588181616,31.213237648910315,pitch,way_1123
121.4062220131181,31.197387622581044,park,way_1124
121.40497347968173,31.20034706397452,pitch,way_1125
121.44767876416115,31.15311531434122,construction,way_1126
121.46098370146751,31.13856649486718,industrial,way_1127
121.46581212187458,31.13392784739672,residential,way_1128
121.46345291193333,31.136963410447784,residential,way_1129
121.45292472679498,31.133811655103987,industrial,way_1130
121.45878243200828,31.124047977149733,forest,way_1131
121.44974314478709,31.152044002389733,construction,way_1132
121.4730230221434,31.224994956164412,park,way_1133
121.41841189691716,31.201933510828734,residential,way_1134
121.42857462257612,31.134756573601774,residential,way_1135
121.37428493386865,31.193152550632,garden,way_1136
121.37577820411413,31.194272039145517,residential,way_1137
121.37455259691785,31.192942440219365,residential,way_1138
121.37593126058007,31.195239432535907,pitch,way_1139
121.38316675024178,31.201283365396947,sports_centre,way_1140
121.47463800111002,31.15356648698467,commercial,way_1141
121.47034994175856,31.150864259924866,park,way_1142
121.47122291722302,31.151014688918647,park,way_1143
121.47196460878459,31.15219826324234,residential,way_1144
121.46895457305816,31.155173440113536,construction,way_1145
121.47143423067864,31.149870482473204,park,way_1146
121.47243343072624,31.150001927729996,park,way_1147
121.4742326391459,31.150261214565028,residential,way_1148
121.4699225621448,31.149589641828555,construction,way_1149
121.473833995908,31.15177856497923,residential,way_1150
121.47514931877868,31.15194771328318,residential,way_1151
121.47807367097086,31.152366827881995,commercial,way_1152
121.4770686849235,31.154478733304394,commercial,way_1153
121.47629604270298,31.164892714580148,water,way_1154
121.47529187099136,31.164188172255145,water,way_1155
121.477054985938,31.164524904332648,water,way_1156
121.4815084287327,31.16578356069216,water,way_1157
121.47176838935817,31.150001695074856,water,way_1158
121.4661769394831,31.155811179464415,water,way_1159
121.47207309862168,31.166118961015943,construction,way_1160
121.46942988399348,31.165728695898835,greenfield,way_1161
121.46907027160718,31.16744837649012,greenfield,way_1162
121.46882604007475,31.169080010675955,greenfield,way_1163
121.47102834789447,31.1697312416586,residential,way_1164
121.47035812277255,31.171246410742718,greenfield,way_1165
121.46801832163774,31.151671888699557,water,way_1166
121.46515227235814,31.15263223852139,residential,way_1167
121.46388700529164,31.15195319600084,residential,way_1168
121.46271342769653,31.15131913885126,construction,way_1169
121.46337650310453,31.15041313884738,construction,way_1170
121.46455037522945,31.15104017169846,construction,way_1171
121.46581106422283,31.15172942988758,residential,way_1172
121.46645349461157,31.150841103076928,residential,way_1173
121.46520183926994,31.150158051774515,residential,way_1174
121.46404819741308,31.149559558598813,construction,way_1175
121.46776691558303,31.153306964324802,pitch,way_1176
121.46904581981137,31.152772088648376,pitch,way_1177
121.46884557358877,31.15282781594566,pitch,way_1178
121.46864672818387,31.152886448777732,pitch,way_1179
121.46845030805916,31.15294098949926,pitch,way_1180
121.45802522492775,31.148861770986333,pitch,way_1181
121.45844208305088,31.148863472001896,pitch,way_1182
121.4582488416203,31.14889400074058,pitch,way_1183
121.46258680220356,31.14841386782727,water,way_1184
121.46175199391026,31.149602357552816,water,way_1185
121.47340686253733,31.164068234216824,brownfield,way_1186
121.467731466897,31.171829240339544,commercial,way_1187
121.46985731491758,31.172501909306153,commercial,way_1188
121.47404726347209,31.168335295208617,brownfield,way_1189
121.4748812932418,31.166674277991703,brownfield,way_1190
121.47153457375285,31.16787238623244,brownfield,way_1191
121.47240278197965,31.1543036142815,commercial,way_1192
121.46689410137638,31.173197895754722,commercial,way_1193
121.46602900181013,31.174289609286404,commercial,way_1194
121.47320537857978,31.170642251909282,residential,way_1195
121.48021500572965,31.186663362348067,commercial,way_1196
121.40735798698631,31.226119466355104,residential,way_1197
121.41874244573327,31.134879614926497,residential,way_1198
121.42094285029341,31.145797016985668,wood,way_1199
121.41950631190099,31.147215579960996,pitch,way_1200
121.41991495703161,31.148290985723396,residential,way_1201
121.41720340278466,31.14724823333333,residential,way_1202
121.41613092499439,31.14609024968277,residential,way_1203
121.41694051934412,31.144679003017245,stadium,way_1204
121.41530065000002,31.144144600000004,stadium,way_1205
121.41744400000002,31.1434868,stadium,way_1206
121.41681894443975,31.142469635929242,residential,way_1207
121.42049373214122,31.143881469047994,grassland,way_1208
121.41784126680412,31.146490678125016,pitch,way_1209
121.41898059999997,31.14679895,wood,way_1210
121.41611756666668,31.14630505702045,wood,way_1211
121.41528485886158,31.144591062258268,stadium,way_1212
121.41532735841986,31.145038568565948,pitch,way_1213
121.41936026749211,31.14531424509443,wood,way_1214
121.46517458341717,31.227046607848557,scrub,way_1215
121.46531233903879,31.227468362142034,grass,way_1216
121.46541743903218,31.227575312113622,grass,way_1217
121.46554099642583,31.22770773582499,grass,way_1218
121.42239654634123,31.14568574060451,park,way_1219
121.36822071813046,31.13131817403401,residential,way_1220
121.41135834630944,31.175506975206453,wood,way_1221
121.41703047219774,31.174081293440178,water,way_1222
121.4393341975571,31.137553901617352,park,way_1223
121.43241661296726,31.138864347387134,park,way_1224
121.44725567215745,31.13441139142688,residential,way_1225
121.43477182366415,31.13231067761846,pitch,way_1226
121.43463396116574,31.13169465383012,stadium,way_1227
121.4319621867741,31.167074877146966,water,way_1228
121.4439738902809,31.132257026683842,park,way_1229
121.44513819832011,31.12216931227506,religious,way_1230
121.44271826741944,31.13436857108259,residential,way_1231
121.44504145910433,31.13303629311812,residential,way_1232
121.4384726350514,31.13598423789275,pitch,way_1233
121.4465084120814,31.136236047667197,residential,way_1234
121.45433428195705,31.12273762119172,pitch,way_1235
121.45362179157189,31.122822442723322,pitch,way_1236
121.44400095795653,31.12636905070469,park,way_1237
121.41393628184306,31.136365994521498,park,way_1238
121.43767204715515,31.136518983657268,residential,way_1239
121.43851576024477,31.14060119011657,residential,way_1240
121.43545639348355,31.180389488218687,military,way_1241
121.43594294818263,31.13959626204365,construction,way_1242
121.43418497905,31.137651010330906,residential,way_1243
121.43306856932392,31.13860271376858,residential,way_1244
121.43080610865658,31.138060884756126,residential,way_1245
121.43458316755284,31.135484220665052,residential,way_1246
121.43525713714034,31.132894688695327,residential,way_1247
121.43233675017402,31.13280600682762,residential,way_1248
121.43256942466375,31.131933313660614,residential,way_1249
121.42980351366279,31.131385916266332,residential,way_1250
121.43113269650193,31.135859682242277,residential,way_1251
121.42933926179577,31.137457282167837,residential,way_1252
121.44136075357261,31.136528728247296,residential,way_1253
121.44595777511196,31.138796040455265,residential,way_1254
121.44843637085589,31.142948905587975,residential,way_1255
121.44983799162377,31.140490489732866,residential,way_1256
121.43337564464665,31.131532290218566,pitch,way_1257
121.44474860896706,31.135837559495144,pitch,way_1258
121.44699690053113,31.133884132952346,swimming_pool,way_1259
121.44147432614352,31.11814119206978,residential,way_1260
121.44433705977706,31.157095544016627,residential,way_1261
121.4249819089487,31.229675395259942,commercial,way_1262
121.43016822261654,31.22700383482245,garden,way_1263
121.4371366726995,31.203072317954657,military,way_1264
121.43901909827686,31.20023976755988,pitch,way_1265
121.43979301794639,31.191288345973508,residential,way_1266
121.44438660478727,31.13941211804328,commercial,way_1267
121.42128697685222,31.22967790462436,residential,way_1268
121.4581154468761,31.125000587567982,water,way_1269
121.42325999699955,31.2173997500818,pitch,way_1270
121.44306114976669,31.13001966843054,residential,way_1271
121.46020531307653,31.119745904348154,water,way_1272
121.45422501245338,31.119523447588602,residential,way_1273
121.44315891094487,31.13281362008982,pitch,way_1274
121.43093412964706,31.19394734377927,track,way_1275
121.41972878913867,31.132307115807922,residential,way_1276
121.41858003494386,31.133661615008062,residential,way_1277
121.41957037097201,31.13378786032915,pitch,way_1278
121.42008378365958,31.134271583229815,pitch,way_1279
121.41958472862265,31.133787136698444,pitch,way_1280
121.41921100000002,31.1330379,pitch,way_1281
121.41899744999999,31.17183885,pitch,way_1282
121.4188225,31.172090299999994,pitch,way_1283
121.4184922349863,31.171994224964436,pitch,way_1284
121.44560524592193,31.19805366945853,grassland,way_1285
121.44623527808352,31.198285718072192,park,way_1286
121.39151529450616,31.199378838644943,water,way_1287
121.44750614268054,31.17944082104281,park,way_1288
121.44631228406696,31.180758911955614,park,way_1289
121.44747321353022,31.219024488245385,meadow,way_1290
121.40911474328949,31.202533404526605,residential,way_1291
121.41029057161744,31.206567705887753,park,way_1292
121.40871935928362,31.205863839266428,park,way_1293
121.41016457010535,31.204405116391058,park,way_1294
121.41084636304483,31.204623238698133,park,way_1295
121.38355372881236,31.21799391173447,pitch,way_1296
121.43615136852853,31.15474469375325,commercial,way_1297
121.43747835696611,31.183299903744476,pitch,way_1298
121.42713742349065,31.193040027728724,garden,way_1299
121.42703702335864,31.193129344237224,playground,way_1300
121.4187065441499,31.16216904228116,pitch,way_1301
121.41727922145891,31.16306192421526,water,way_1302
121.39291694999999,31.209719749999998,recreation_ground,way_1303
121.4789404193696,31.221999080740183,park,way_1304
121.41148535950394,31.210844897687263,meadow,way_1305
121.4088967023992,31.20968057363575,pitch,way_1306
121.40909306620996,31.209799062883146,pitch,way_1307
121.4086428814694,31.21318030958107,garden,way_1308
121.40658423550873,31.213101319566633,grass,way_1309
121.43457059292604,31.146621353761475,water,way_1310
121.44499052872357,31.149500017079955,water,way_1311
121.40901196021706,31.215396603397622,construction,way_1312
121.44564961668215,31.161387823284432,military,way_1313
121.44590234247381,31.160418167583792,military,way_1314
121.38633063208547,31.141210732417594,water,way_1315
121.40639952246573,31.148153427493643,water,way_1316
121.39508494629298,31.16821101086359,grass,way_1317
121.41635016798412,31.119833311606445,residential,way_1318
121.39970012660208,31.210887513321012,pitch,way_1319
121.39409726056522,31.21084508169092,residential,way_1320
121.44434933326758,31.21096617401187,garden,way_1321
121.44333280081703,31.21080972237539,grass,way_1322
121.40089033603908,31.207972743211478,park,way_1323
121.44767917983394,31.183949056273526,garden,way_1324
121.44775523891506,31.183918010580612,garden,way_1325
121.4478134686726,31.18395703611499,garden,way_1326
121.44787245124803,31.184005411247504,garden,way_1327
121.4479753427419,31.18403902438869,garden,way_1328
121.44788296331738,31.183723902796235,garden,way_1329
121.44742671916606,31.183769314940438,garden,way_1330
121.44748876438034,31.18361587563446,garden,way_1331
121.44754294710559,31.183462537085408,garden,way_1332
121.44756973047278,31.18328534067683,garden,way_1333
121.44734226821883,31.18393420898047,garden,way_1334
121.44728614184527,31.18415615154068,garden,way_1335
121.44654673720454,31.184469376434997,garden,way_1336
121.44663302426719,31.184263689038946,garden,way_1337
121.44674210963628,31.18406020180497,garden,way_1338
121.44677374834869,31.183839821403694,garden,way_1339
121.4467670004334,31.183596856567327,garden,way_1340
121.44703302254976,31.18342480351508,garden,way_1341
121.44654813888356,31.18318502885444,garden,way_1342
121.44662107000929,31.18301139350871,garden,way_1343
121.4466619791449,31.182808031299214,garden,way_1344
121.44674633778922,31.182611447094118,garden,way_1345
121.44709217869932,31.182832165550707,garden,way_1346
121.44710145677955,31.18299711885774,garden,way_1347
121.4475216808885,31.183049636430052,garden,way_1348
121.44713171199479,31.183175986687466,garden,way_1349
121.44614014848953,31.18485841731868,pitch,way_1350
121.4462910012617,31.184930863490052,pitch,way_1351
121.44653385000001,31.1850306,pitch,way_1352
121.44665685,31.185089550000004,pitch,way_1353
121.4626784377215,31.186994363044615,park,way_1354
121.4515268744138,31.184730411448417,water,way_1355
121.45208496254943,31.18552458648323,retail,way_1356
121.45399644109219,31.184691718598284,garden,way_1357
121.45463083363752,31.18473398110018,water,way_1358
121.45475897676245,31.184382026581723,garden,way_1359
121.45447745711475,31.18525314291955,garden,way_1360
121.45394029909684,31.18523289860953,garden,way_1361
121.45345244601971,31.184757589568502,garden,way_1362
121.45367968799944,31.184952727723623,garden,way_1363
121.45488805434508,31.185060460585017,garden,way_1364
121.4538377443033,31.18462437028751,water,way_1365
121.45420029199983,31.184670083667665,water,way_1366
121.45283905424382,31.1839512202822,garden,way_1367
121.45290692555966,31.18406378524384,water,way_1368
121.45155224269759,31.182085658417733,residential,way_1369
121.4544700347513,31.180655403710205,residential,way_1370
121.38549370901094,31.209440698385915,playground,way_1371
121.38565055715026,31.20887728002378,water,way_1372
121.38557851576782,31.20916251063314,grass,way_1373
121.39483717564542,31.209397352318913,grass,way_1374
121.39428172189768,31.209432613781292,grass,way_1375
121.39486714699154,31.208786244678336,grass,way_1376
121.39281402286704,31.209304391383437,pitch,way_1377
121.39406746872663,31.215370841453094,construction,way_1378
121.3957315384277,31.21738125552143,track,way_1379
121.38719766926285,31.20241671999932,pitch,way_1380
121.38720135223797,31.20241675768558,track,way_1381
121.47256373585138,31.212285183917228,retail,way_1382
121.46367239116131,31.1767597001073,pitch,way_1383
121.37900587862242,31.141717321055026,residential,way_1384
121.3785106062162,31.14515862686195,residential,way_1385
121.38289715708582,31.146484264890756,residential,way_1386
121.3807511894594,31.140817386884596,commercial,way_1387
121.38763418323522,31.147654170747362,residential,way_1388
121.3907883561725,31.148786475864114,residential,way_1389
121.39284880810895,31.149550852670863,residential,way_1390
121.39305860565611,31.1459914097699,residential,way_1391
121.39665626598742,31.15079999681705,residential,way_1392
121.40051348311461,31.152096473956924,residential,way_1393
121.39566794751255,31.147519309853738,residential,way_1394
121.39814556768172,31.148192375774755,residential,way_1395
121.40053055056659,31.149298146761776,residential,way_1396
121.45150663059539,31.21363473810893,residential,way_1397
121.45722864359743,31.230624678383315,construction,way_1398
121.4763577191828,31.224941862075593,construction,way_1399
121.38499947348835,31.206402213367728,residential,way_1400
121.36938102723575,31.215420833886796,park,way_1401
121.42821342194601,31.20769633877565,pitch,way_1402
121.45517161216148,31.170808438921508,commercial,way_1403
121.45329787681786,31.16924789431625,grass,way_1404
121.4591694932673,31.166784584247267,flowerbed,way_1405
121.42433393151586,31.16169538914472,pitch,way_1406
121.42417016849811,31.161642560816112,pitch,way_1407
121.42794714556382,31.139239608107935,pitch,way_1408
121.42864621751261,31.190210536822853,pitch,way_1409
121.43186275000001,31.193456150000003,pitch,way_1410
121.43382932935017,31.18525475662809,pitch,way_1411
121.43486940622596,31.183458532338708,pitch,way_1412
121.45681766538411,31.182981485999186,residential,way_1413
121.45514886256423,31.182627866138244,commercial,way_1414
121.45447869857351,31.181853608737146,commercial,way_1415
121.45382125248105,31.184444068000133,residential,way_1416
121.45045665947326,31.183598589942147,commercial,way_1417
121.45016162286284,31.184672870721116,commercial,way_1418
121.44926010469135,31.184109539110793,commercial,way_1419
121.46715813298782,31.191771606192397,military,way_1420
121.46948822479251,31.194708487943956,residential,way_1421
121.45578416614246,31.21015273251543,pitch,way_1422
121.45608412985247,31.211306646032558,pitch,way_1423
121.45690499232087,31.210750374245375,water,way_1424
121.44188742307806,31.201930690019136,residential,way_1425
121.46657308241906,31.194728321789594,residential,way_1426
121.46676285621302,31.193941953202,commercial,way_1427
121.4663607203584,31.196426638677355,residential,way_1428
121.466076733827,31.195538816767016,commercial,way_1429
121.46860726649477,31.19729809230353,residential,way_1430
121.47073372838375,31.197929328618027,residential,way_1431
121.47124043760265,31.196496407758023,commercial,way_1432
121.47316120910997,31.19512920547239,residential,way_1433
121.46164637086798,31.189383860810025,construction,way_1434
121.45506668523106,31.186410801809373,construction,way_1435
121.45131023882227,31.18815449862161,commercial,way_1436
121.45099041122988,31.187372708818714,residential,way_1437
121.44809653650488,31.186238141757475,residential,way_1438
121.44960112285504,31.185952322904953,residential,way_1439
121.44845968133404,31.185218200739452,residential,way_1440
121.44803700813276,31.18706730077242,retail,way_1441
121.45122557697572,31.186596638748238,construction,way_1442
121.44738072441665,31.188789746457427,residential,way_1443
121.44151895398,31.187547968294858,residential,way_1444
121.45365723807267,31.217599285049893,commercial,way_1445
121.45468785382533,31.219355154990716,retail,way_1446
121.4548578653714,31.220274233684613,pitch,way_1447
121.45502423533489,31.22030784662507,pitch,way_1448
121.45576443749057,31.221391257704976,wood,way_1449
121.45498963878877,31.221250966398824,wood,way_1450
121.45219415442158,31.21881662574123,wood,way_1451
121.45206664617885,31.2193903224875,grass,way_1452
121.46456513480237,31.217050440687068,retail,way_1453
121.45102685000002,31.212213100000007,pitch,way_1454
121.45087094999998,31.21218015,pitch,way_1455
121.45071670000002,31.21214755,pitch,way_1456
121.45554467868354,31.21320369092681,pitch,way_1457
121.44639455000002,31.223184550000003,pitch,way_1458
121.44673524999999,31.22328855,pitch,way_1459
121.44793179619667,31.22272076439545,pitch,way_1460
121.44364097485501,31.207572593797977,pitch,way_1461
121.44348187880914,31.207548285025,pitch,way_1462
121.46380074773246,31.225577624758884,forest,way_1463
121.45267158673224,31.20956313281148,pitch,way_1464
121.4527167,31.209433100000002,pitch,way_1465
121.45462419999998,31.209037300000002,pitch,way_1466
121.37027581338559,31.185436187028845,residential,way_1467
121.36990903514454,31.185426243285708,residential,way_1468
121.42990955717983,31.206090698395315,playground,way_1469
121.39000058550727,31.144471723611698,commercial,way_1470
121.45550016001961,31.220870865567722,commercial,way_1471
121.40556935829164,31.195873348457596,construction,way_1472
121.43170784384137,31.21674557098274,track,way_1473
121.4315974681751,31.21657387096483,pitch,way_1474
121.41797095519148,31.208594014317814,pitch,way_1475
121.44030734241987,31.177850273415416,water,way_1476
121.4119469636773,31.19818305450636,park,way_1477
121.37719091754873,31.21155603618846,track,way_1478
121.42174964439353,31.196740068375185,fitness_centre,way_1479
121.42206838976134,31.19755886643055,forest,way_1480
121.42260326764179,31.19780251629303,forest,way_1481
121.42246279339562,31.196696202624754,forest,way_1482
121.42190673315424,31.198349873023975,forest,way_1483
121.42171574571536,31.19834205946072,forest,way_1484
121.42213823225917,31.198612588186467,forest,way_1485
121.42216748298887,31.19828246939677,forest,way_1486
121.41727520127588,31.203829845049658,construction,way_1487
121.4322370680252,31.20626932368151,pitch,way_1488
121.42327384691042,31.210064196103428,retail,way_1489
121.42800493224418,31.147063697939018,grass,way_1490
121.42662542609897,31.147108070691907,residential,way_1491
121.43381392376445,31.16053432454252,railway,way_1492
121.37041594301411,31.220900370830474,park,way_1493
121.3707367405933,31.21947125047501,commercial,way_1494
121.41157050087014,31.20617289828904,pitch,way_1495
121.43955603811155,31.179676907738326,residential,way_1496
121.441379265672,31.174213964894385,residential,way_1497
121.39016019385811,31.163632808707327,commercial,way_1498
121.44031630434178,31.18331669105657,commercial,way_1499
121.45357943033129,31.188319900498715,retail,way_1500
121.4621501422877,31.187040106703364,pitch,way_1501
121.43505548883113,31.198004631032813,retail,way_1502
121.43256611923988,31.19254206870502,construction,way_1503
121.42354117423903,31.171197136548273,residential,way_1504
121.45015808754314,31.165598153750505,water,way_1505
121.46200422197839,31.209639055287926,commercial,way_1506
121.37576289732134,31.218122949235763,retail,way_1507
121.37012053479917,31.209441567512076,retail,way_1508
121.41411711083293,31.214427630403772,retail,way_1509
121.41285469503374,31.178747184151888,commercial,way_1510
121.38582083566322,31.154121713615933,residential,way_1511
121.38569503307555,31.155629641719415,residential,way_1512
121.38778940473846,31.15392628988796,retail,way_1513
121.41061748846978,31.181417956589353,residential,way_1514
121.41565684522733,31.177879966835402,commercial,way_1515
121.39016912644377,31.214364758826875,commercial,way_1516
121.4092227789716,31.16292804791468,sports_centre,way_1517
121.41344874430581,31.22802494834213,grass,way_1518
121.4131902,31.154435100000004,sports_hall,way_1519
121.39284524155066,31.131196835773373,park,way_1520
121.39547388573602,31.118849787829557,park,way_1521
121.40769455100792,31.119059899550503,park,way_1522
121.46406259468675,31.14792613583415,religious,way_1523
121.46105546501194,31.148676737854494,park,way_1524
121.45577760683084,31.14471658946913,park,way_1525
121.45062629562119,31.143776195096656,park,way_1526
121.45071320065092,31.147924413470815,park,way_1527
121.40696952430248,31.14539022039405,park,way_1528
121.40576237133835,31.147995235106926,park,way_1529
121.40426791642852,31.15162930021464,park,way_1530
121.40268895715501,31.155377022820606,park,way_1531
121.39457090062965,31.17365457768415,park,way_1532
121.36997734041876,31.22271205153275,park,way_1533
121.37321846045613,31.22514866446416,park,way_1534
121.4240671612148,31.12055570845902,park,way_1535
121.41981268726254,31.120172452683423,park,way_1536
121.38797170461451,31.144301406523958,park,way_1537
121.38601530374193,31.14374406827707,park,way_1538
121.38521836987677,31.14698125376852,park,way_1539
121.38443477311856,31.150201417238925,park,way_1540
121.40094172978922,31.131715431385377,park,way_1541
121.40186796769903,31.132053594222892,park,way_1542
121.40836516814524,31.209797987195728,park,way_1543
121.4578556900598,31.175274722031197,park,way_1544
121.4601244205941,31.165931888083257,park,way_1545
121.45843666234758,31.14038410146788,park,way_1546
121.46280307552159,31.1364324849391,park,way_1547
121.45525678238691,31.133825938052322,park,way_1548
121.46480959064895,31.134452624300874,park,way_1549
121.46765816113441,31.13245390212528,park,way_1550
121.47533023463156,31.17123816260301,park,way_1551
121.47665707299582,31.16462253199738,park,way_1552
121.43614188326612,31.225760710542467,pitch,way_1553
121.44806690642805,31.212669864041597,commercial,way_1554
121.36976337355976,31.125702696492215,park,way_1555
121.37485006563887,31.127531143643125,park,way_1556
121.38308987875389,31.129150870426656,park,way_1557
121.38803749497316,31.130028740965038,park,way_1558
121.40383235392159,31.127894917799306,park,way_1559
121.43455208355418,31.131651521605136,park,way_1560
121.44493420124442,31.13135510564798,park,way_1561
121.39798390751264,31.12818598527568,park,way_1562
121.39182088479572,31.160940478826728,residential,way_1563
121.46522080659561,31.21034470632637,residential,way_1564
121.47132624630841,31.218170970308627,commercial,way_1565
121.47125115896098,31.2172490988108,residential,way_1566
121.46988522570192,31.217047724428674,commercial,way_1567
121.47746831612982,31.219530221525517,residential,way_1568
121.47631432862501,31.2192165245226,residential,way_1569
121.43348285803543,31.188231783884042,commercial,way_1570
121.43304709107746,31.188719968449934,garden,way_1571
